21500;-1.50352531202894
20514.28515625;-1.50352531202894
19556.96484375;-1.50352531202894
18627.6796875;-1.50352531202894
17726.0703125;-1.50352531202894
16851.78515625;-1.50352531202894
16004.46484375;-1.50352531202894
15183.75;-1.50352531202894
14389.28515625;-1.50352531202894
13620.71484375;-1.50352531202894
12877.6796875;-1.50352531202894
12159.818359375;-1.50352531202894
11469.4320904789;-1.50352531202894
10811.0539538175;-1.50352531202894
10181.3968617658;-1.50352531202894
9574.94407065549;-1.50352531202894
8991.34827905415;-1.50352531202894
8430.25830271286;-1.50352531202894
7891.3211844891;-1.50352531202894
7374.19731817585;-1.50353818764188
6878.53552182888;-1.50468683108184
6403.98086063435;-1.51056367358891
5950.18603321599;-1.51798815664484
5516.80749126693;-1.51902108514544
5103.4941825403;-1.5171488214604
4709.88932719838;-1.52088036213019
4335.6552200004;-1.52946215655983
3980.44050535761;-1.54202878133089
3643.89024893559;-1.55341308165248
3325.6591772678;-1.54969493772368
3025.40046606295;-1.53665798763105
2742.76228174463;-1.52349795014624
2477.39287872422;-1.50335644440981
2228.95049013893;-1.48900114551443
1997.08341766651;-1.47600605713164
1781.43976386033;-1.46891934142328
1581.67261747443;-1.46995211136061
1397.43528977348;-1.47053777703101
1228.37616964827;-1.47257630126367
1074.14329663234;-1.47323569086861
934.394744656724;-1.47289119636928
808.778922881464;-1.47239763660559
696.943993971857;-1.46997175254662
598.543018531475;-1.46643684371277
513.229352765287;-1.46417393686801
440.651267691202;-1.46356567846046
380.456865939039;-1.46343303997811
332.304273919457;-1.46342504731497
295.841768394733;-1.46344766879204
270.717619901155;-1.46348587945146
